DOKLAD_ROK;DOKLAD_DATUM;DOKLAD_AGENDA;DOKLAD_CISLO;ORJ;PARAGRAF;POLOZKA;SUBJEKT_IC;SUBJEKT_NAZEV;CASTKA;POZNAMKA
2016;4.8.2016;POK;437014; ;6330;5348;26260654;Avenier a.s.;1390;
2016;11.8.2016;POK;437029; ;6330;5348;26260654;Avenier a.s.;1328;
2016;11.8.2016;POK;437030; ;6330;5348;26260654;Avenier a.s.;1390;
2016;17.8.2016;POK;437038; ;6330;5348;26260654;Avenier a.s.;1690;
2016;13.9.2016;POU;310186;2800;4324;5169;26260654;Avenier a.s.;1690;
2016;13.9.2016;POU;310187;2800;4324;5169;26260654;Avenier a.s.;1690;
2016;1.9.2016;POU;310133;2800;4324;5169;26260654;Avenier a.s.;1390;
2016;1.9.2016;POK;437005; ;6330;5348;26260654;Avenier a.s.;1390;
2016;22.9.2016;KDF;310343;3500;6171;5169;26260654;Avenier a.s.;11239;
2016;7.10.2016;POU;310021;2800;4324;5169;26260654;Avenier a.s.;1690;
2016;13.9.2016;POK;438004; ;6330;5348;26260654;Avenier a.s.;1690;
2016;13.9.2016;POK;438005; ;6330;5348;26260654;Avenier a.s.;1690;
2016;3.6.2016;POK;400054;2500;6171;5182;27670376;Eurorestaurant, spol. s r.o.;14720;
2016;3.11.2016;KDF;310085;2030;6115;5019;44014350;CB&I s.r.o.;6207;
2016;9.6.2016;KDF;310147;3400;6171;5499;47442981;Junák - svaz skautů a skautek ČR, středisko Srdíčko Třebíč;2000;
2016;1.6.2016;POU;310035;3500;6171;5137;26204967;Internet Mall, a.s.;1109;
2016;1.6.2016;POK;437001; ;6330;5348;26204967;Internet Mall, a.s.;1109;
2016;22.12.2016;POU;310391;3500;6171;5137;26204967;Internet Mall, a.s.;3830;
2016;21.12.2016;POU;310382;3500;6171;5137;26204967;Internet Mall, a.s.;2990;
2016;21.12.2016;POK;437072; ;6330;5348;26204967;Internet Mall, a.s.;2990;
2016;22.12.2016;POK;437081; ;6330;5348;26204967;Internet Mall, a.s.;3830;
2016;19.12.2016;KDF;310285;2900;3111;6121;48529303;Moravská stavební unie - MSU s.r.o.;186024.83;
2016;19.12.2016;KDF;310286;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;119146.56;
2016;19.12.2016;KDF;310286;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;924718.23;
2016;16.12.2016;KDF;310234;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;213561.91;
2016;28.12.2016;KDF;310659;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;978407.96;
2016;14.11.2016;KDF;310259;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;389665.28;
2016;14.11.2016;KDF;310260;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;411543.11;
2016;26.10.2016;KDF;310486;2900;3113;5171;48529303;Moravská stavební unie - MSU s.r.o.;239259.77;
2016;12.10.2016;KDF;310171;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;957634.05;
2016;12.10.2016;KDF;310167;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;163738.66;
2016;19.9.2016;KDF;310270;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;747798.15;
2016;19.9.2016;KDF;310271;2900;3111;6121;48529303;Moravská stavební unie - MSU s.r.o.;1599178.01;
2016;19.7.2016;KDF;310261;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;411830.76;
2016;16.8.2016;KDF;310213;2900;3111;6121;48529303;Moravská stavební unie - MSU s.r.o.;313819.55;
2016;16.8.2016;KDF;310214;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;396226.6;
2016;17.6.2016;KDF;310254;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;256228.39;
2016;15.6.2016;KDF;310206;2900;3113;5171;48529303;Moravská stavební unie - MSU s.r.o.;58612.4;
2016;27.6.2016;KDF;310388;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;1292765.21;
2016;16.5.2016;KDF;310182;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;741346.43;
2016;22.3.2016;KDF;310280;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;1173932.32;
2016;14.4.2016;KDF;310159;2900;3113;6121;48529303;Moravská stavební unie - MSU s.r.o.;153280.38;
2016;27.7.2016;POK;401046;2500;6171;5182;26963451;FLEXISTAV s.r.o.;1560;
2016;21.9.2016;POK;400179;2500;6171;5182;26963451;FLEXISTAV s.r.o.;500;
2016;9.6.2016;POU;310135;3400;6171;5499; ; ;-1000;
2016;27.6.2016;POU;310374;1210;3111;5339;637980;Vyšší odborná škola zdravotnická, Brno,;5000;
2016;21.11.2016;KDF;310374;2030;6115;5019;637980;Vyšší odborná škola zdravotnická, Brno,;4237;
2016;21.11.2016;KDF;310379;3500;6115;5164;637980;Vyšší odborná škola zdravotnická, Brno,;7040;
2016;21.6.2016;POU;310320;1210;3319;5222;22840788;Tripitaka, o. s.;15000;
2016;28.6.2016;KDF;310416;2100;3636;5169;26268817;Partnerství,o.p.s.;28556;
2016;11.4.2016;KDF;310093;2100;3636;5169;26268817;Partnerství,o.p.s.;5100;
2016;21.3.2016;KDF;310216;3100;3745;5169;26268817;Partnerství,o.p.s.;5808;
2016;11.5.2016;POU;310084;2030;6171;5167;26268817;Partnerství,o.p.s.;1000;
2016;3.11.2016;POU;310084;2030;6171;5167;26268817;Partnerství,o.p.s.;5500;
2016;27.12.2016;KDF;310576;3410;2229;5166;26268817;Partnerství,o.p.s.;89540;
2016;15.12.2016;KDF;310199;2100;3636;5169;26268817;Partnerství,o.p.s.;41624;
2016;20.9.2016;POK;437038; ;6330;5348; ; ;569;
2016;20.9.2016;POU;310418;3500;6171;5173; ; ;569;
2016;1.7.2016;POK;437002; ;6330;5348; ; ;637;
2016;1.7.2016;POU;310059;3500;6171;5173; ; ;637;
2016;8.6.2016;POK;438008; ;6330;5348; ; ;60;
2016;29.7.2016;POK;414005; ;6330;5348; ; ;2383;
2016;30.6.2016;POK;414009; ;6330;5348; ; ;1634;
2016;8.6.2016;POU;310128;3500;6171;5173; ; ;60;
2016;9.5.2016;POU;310197;3500;6171;5173; ; ;132;
2016;31.5.2016;POK;414009; ;6330;5348; ; ;2208;
2016;9.5.2016;POK;437025; ;6330;5348; ; ;132;
2016;15.4.2016;POK;437035; ;6330;5348; ; ;125;
2016;29.4.2016;POK;414014; ;6330;5348; ; ;4434;
2016;15.4.2016;POU;310294;3500;6171;5173; ; ;125;
2016;17.3.2016;POU;310189;3500;6171;5173; ; ;87;
2016;30.3.2016;POK;414028; ;6330;5348; ; ;12100;
2016;17.3.2016;POK;437037; ;6330;5348; ; ;87;
2016;13.1.2016;POK;414021; ;6330;5348; ; ;10150;
2016;29.1.2016;POK;414033; ;6330;5348; ; ;5200;
2016;18.1.2016;POK;437018; ;6330;5348; ; ;65;
2016;18.1.2016;POU;310214;3500;6171;5173; ; ;65;
2016;17.2.2016;POK;414038; ;6330;5348; ; ;12100;
2016;24.2.2016;POK;414086; ;6330;5348; ; ;16150;
2016;29.2.2016;POK;414089; ;6330;5348; ; ;400;
2016;30.9.2016;POK;414002; ;6330;5348; ; ;500;
2016;10.8.2016;POK;400083;2500;6171;5182; ; ;600;
2016;30.8.2016;POK;414007; ;6330;5348; ; ;1316;
2016;14.11.2016;POU;310248;3500;6171;5173; ; ;616;
2016;31.10.2016;POK;414006; ;6330;5348; ; ;650;
2016;14.11.2016;POK;437029; ;6330;5348; ; ;616;
2016;30.11.2016;POK;414004; ;6330;5348; ; ;1550;
2016;22.11.2016;POU;310427;3500;6171;5173; ; ;287;
2016;22.11.2016;POK;437069; ;6330;5348; ; ;287;
2016;29.12.2016;POK;414004; ;6330;5348; ; ;617;
2016;16.3.2016;KDF;310149;2000;6171;5166;71245669;Mika Lubomír - notář;5287.7;
2016;9.2.2016;KDF;310341;3100;3745;5154;25458302;CENTROPOL ENERGY, a.s.;-930;
2016;2.2.2016;KDF;310001;3100;3639;5154;25458302;CENTROPOL ENERGY, a.s.;-3036;
2016;2.2.2016;KDF;310002;2800;4351;5154;25458302;CENTROPOL ENERGY, a.s.;-3617;
2016;2.2.2016;KDF;310003;3100;3745;5154;25458302;CENTROPOL ENERGY, a.s.;-4877;
2016;2.2.2016;KDF;310004;3100;3639;5154;25458302;CENTROPOL ENERGY, a.s.;-6552;
2016;2.2.2016;KDF;310005;3100;3639;5154;25458302;CENTROPOL ENERGY, a.s.;-10458;
2016;2.2.2016;KDF;310006;3100;3745;5154;25458302;CENTROPOL ENERGY, a.s.;-12712;
2016;2.2.2016;KDF;310007;3100;3745;5154;25458302;CENTROPOL ENERGY, a.s.;-38825;
2016;2.2.2016;KDF;310008;3500;6171;5154;25458302;CENTROPOL ENERGY, a.s.;-181144;
2016;2.2.2016;KDF;310022;3100;3745;5154;25458302;CENTROPOL ENERGY, a.s.;16112;
2016;2.2.2016;KDF;310024;3100;3745;5154;25458302;CENTROPOL ENERGY, a.s.;22342;
2016;10.5.2016;KDF;310302;3500;6171;5154;25458302;CENTROPOL ENERGY, a.s.;-41;
2016;8.6.2016;POK;401046;2500;6171;5182;68112238;Martin Škarbuška;500;
2016;30.6.2016;POU;310456;1210;3311;5221;29285534;Veselá divadelní společnost o.p.s.;10000;
2016;11.4.2016;KDF;310085;2000;6171;5169;45786259;NESS Czech s.r.o.;254.1;
2016;31.10.2016;KDF;310529;2400;6171;5169;45786259;NESS Czech s.r.o.;269.1;
2016;30.3.2016;KDF;310351;3100;3745;5169;71814574;Ing. Jiří Soška;5000;
2016;16.3.2016;KDF;310151;3500;2141;6121;41539656;DEA Energetická agentura, s.r.o.;11616;
2016;27.6.2016;KDF;310378;3500;2141;6121;41539656;DEA Energetická agentura, s.r.o.;5808;
2016;19.5.2016;KDF;310240;3500;2141;6121;41539656;DEA Energetická agentura, s.r.o.;11616;
2016;20.10.2016;KDF;310368;3500;3612;6121;41539656;DEA Energetická agentura, s.r.o.;80949;
2016;13.9.2016;KDF;310147;2900;3412;6129;41539656;DEA Energetická agentura, s.r.o.;40656;
2016;21.9.2016;KDF;310334;3500;3612;6121;41539656;DEA Energetická agentura, s.r.o.;117249;
2016;27.12.2016;KDF;310549;3500;3612;6121;41539656;DEA Energetická agentura, s.r.o.;21417;
2016;28.12.2016;KDF;310636;2900;3412;6129;41539656;DEA Energetická agentura, s.r.o.;40656;
2016;18.7.2016;POK;400138;2500;6171;5182;27718506;NEUMANN bytový dům a.s.;1000;
2016;1.8.2016;KDF;310097;3400;6171;5499;18565999;Junák - svaz skautů a skautek ČR, středisko Wahinkpe Střelice;1800;
2016;5.8.2016;POU;310175;3400;6171;5499; ; ;-800;
2016;2.11.2016;POK;437001; ;6330;5348; ; ;1698;
2016;2.11.2016;POU;310003;3500;6171;5173; ; ;1698;
2016;16.8.2016;KDF;310186;3100;3639;5171;62111949;Roman Lorenčík;1790.8;
2016;31.8.2016;POU;310409;1210;3319;5213;29279194;Větrné mlýny s.r.o.;7000;
2016;1.8.2016;KDF;310093;3400;6171;5499;25585738;ORANGE travel, s.r.o.;1000;
2016;27.6.2016;KDF;310379;2400;6171;5171;14498138;XANADU a.s.;7006;
2016;27.6.2016;KDF;310382;2400;6171;5171;14498138;XANADU a.s.;7218;
2016;14.4.2016;KDF;310147;2400;6171;5171;14498138;XANADU a.s.;1150;
2016;6.12.2016;KDF;310039;2400;6171;5171;14498138;XANADU a.s.;5078;
2016;2.3.2016;POU;310019;2030;6171;5011;66208238;Exekutorský úřad Brno-město, JUDr.Karel Urban, soudní exekutor;3047;
2016;18.7.2016;POU;310208;2030;6171;5011;66208238;Exekutorský úřad Brno-město, JUDr.Karel Urban, soudní exekutor;353;
2016;8.7.2016;KDF;310042;3100;3745;5169;75791226;Ing. Martin Vlado;5082;
2016;23.8.2016;KDF;310303;3100;3745;5169;75791226;Ing. Martin Vlado;13552;
2016;28.6.2016;KDF;310410;3100;3745;5169;75791226;Ing. Martin Vlado;12221;
2016;19.5.2016;KDF;310239;3100;3745;5169;75791226;Ing. Martin Vlado;10648;
2016;19.5.2016;KDF;310244;3100;3745;5169;75791226;Ing. Martin Vlado;22627;
2016;12.5.2016;KDF;310123;3100;3745;5169;75791226;Ing. Martin Vlado;11616;
2016;9.3.2016;KDF;310063;3100;3745;5169;75791226;Ing. Martin Vlado;6050;
2016;25.11.2016;KDF;310489;3100;3745;5169;75791226;Ing. Martin Vlado;28919;
2016;25.11.2016;KDF;310479;3100;3745;5169;75791226;Ing. Martin Vlado;8954;
2016;27.12.2016;KDF;310553;3100;3745;5169;75791226;Ing. Martin Vlado;24079;
2016;27.12.2016;KDF;310532;3100;3745;5169;75791226;Ing. Martin Vlado;12705;
2016;27.12.2016;KDF;310540;3100;3745;5169;75791226;Ing. Martin Vlado;15004;
2016;23.12.2016;KDF;310418;3100;3745;5169;75791226;Ing. Martin Vlado;6776;
2016;23.12.2016;KDF;310464;3100;3745;5169;75791226;Ing. Martin Vlado;14036;
2016;29.9.2016;KDF;310412;3100;3745;5169;75791226;Ing. Martin Vlado;26983;
2016;4.11.2016;KDF;310098;3100;3745;5171;63477459;S:LUKAS s.r.o.;120000;
2016;4.11.2016;KDF;310098;3100;3745;5171;63477459;S:LUKAS s.r.o.;124420;
2016;5.12.2016;KDF;310028;3100;3745;5171;63477459;S:LUKAS s.r.o.;19360;
2016;8.11.2016;KDF;310109;2030;6171;5167;44684932;Společnost pro zahradní a krajinářskou tvorbu, občanské sdružení;1480;
2016;26.10.2016;KDF;310448;2030;6171;5167;44684932;Společnost pro zahradní a krajinářskou tvorbu, občanské sdružení;1480;
2016;14.9.2016;KDF;310164;2030;6171;5176;44684932;Společnost pro zahradní a krajinářskou tvorbu, občanské sdružení;8640;
2016;4.3.2016;KDF;310040;2030;6171;5167;44684932;Společnost pro zahradní a krajinářskou tvorbu, občanské sdružení;4440;
2016;27.6.2016;KDF;310371;3100;3745;5169;75032333;Národní památkový ústav;3582;
2016;21.6.2016;KDF;310329;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;21.6.2016;KDF;310325;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;30.5.2016;KDF;310391;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;30.5.2016;KDF;310396;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;27.7.2016;KDF;310345;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;27.7.2016;KDF;310342;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;16.3.2016;KDF;310157;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;16.3.2016;KDF;310161;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;2.2.2016;KDF;310026;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;2.2.2016;KDF;310029;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;14.4.2016;KDF;310157;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;14.4.2016;KDF;310158;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;29.4.2016;KDF;310417;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;29.4.2016;KDF;310415;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;21.9.2016;KDF;310335;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;21.9.2016;KDF;310332;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;1.11.2016;KDF;310048;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;1.11.2016;KDF;310046;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;28.11.2016;KDF;310525;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;28.11.2016;KDF;310520;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;27.12.2016;KDF;310557;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;27552;
2016;27.12.2016;KDF;310581;1210;3349;5169;25524291;SAMAB PRESS GROUP, a.s;124982;
2016;27.12.2016;KDF;310521;2400;6171;5162;60193336;O2 Czech Republic, a.s.;6249.32;
2016;27.12.2016;KDF;310497;2400;6171;5162;60193336;O2 Czech Republic, a.s.;321.99;
2016;27.12.2016;KDF;310508;2800;4351;5162;60193336;O2 Czech Republic, a.s.;4170.69;
2016;14.11.2016;KDF;310198;2400;6171;5162;60193336;O2 Czech Republic, a.s.;321.99;
2016;18.11.2016;KDF;310332;2800;4351;5162;60193336;O2 Czech Republic, a.s.;4086.82;
2016;18.11.2016;KDF;310334;2400;6171;5162;60193336;O2 Czech Republic, a.s.;5546.01;
2016;26.10.2016;KDF;310462;2800;4351;5162;60193336;O2 Czech Republic, a.s.;3985.58;
2016;26.10.2016;KDF;310465;2400;6171;5162;60193336;O2 Czech Republic, a.s.;5500.67;
2016;27.10.2016;KDF;310490;2400;6171;5162;60193336;O2 Czech Republic, a.s.;321.99;
2016;21.9.2016;KDF;310322;2800;4351;5162;60193336;O2 Czech Republic, a.s.;3992.48;
2016;21.9.2016;KDF;310324;2400;6171;5162;60193336;O2 Czech Republic, a.s.;5692.98;
2016;16.9.2016;KDF;310191;2400;6171;5162;60193336;O2 Czech Republic, a.s.;321.99;
2016;20.4.2016;KDF;310224;2800;4351;5162;60193336;O2 Czech Republic, a.s.;4721.26;
2016;20.4.2016;KDF;310222;2400;6171;5162;60193336;O2 Czech Republic, a.s.;4022.45;
2016;14.4.2016;KDF;310146;2400;6171;5162;60193336;O2 Czech Republic, a.s.;346.52;
2016;29.3.2016;KDF;310310;2400;6171;5162;60193336;O2 Czech Republic, a.s.;3859.34;
2016;29.3.2016;KDF;310306;2400;6171;5162;60193336;O2 Czech Republic, a.s.;1114.06;
2016;21.3.2016;KDF;310214;2800;4351;5162;60193336;O2 Czech Republic, a.s.;4767.04;
2016;20.1.2016;KDF;310137;2400;6171;5162;60193336;O2 Czech Republic, a.s.;1448.14;
2016;20.1.2016;KDF;310145;2400;6171;5162;60193336;O2 Czech Republic, a.s.;3508.26;
2016;20.1.2016;KDF;310146;2800;4351;5162;60193336;O2 Czech Republic, a.s.;4647.71;
2016;17.2.2016;KDF;310178;2800;4351;5162;60193336;O2 Czech Republic, a.s.;4637.49;
2016;16.2.2016;KDF;310156;2400;6171;5162;60193336;O2 Czech Republic, a.s.;5194.03;
2016;16.2.2016;KDF;310153;2400;6171;5162;60193336;O2 Czech Republic, a.s.;1091.07;
2016;26.5.2016;KDF;310348;2400;6171;5162;60193336;O2 Czech Republic, a.s.;321.99;
2016;26.5.2016;KDF;310349;2400;6171;5162;60193336;O2 Czech Republic, a.s.;3816.65;
2016;16.5.2016;KDF;310171;2800;4351;5162;60193336;O2 Czech Republic, a.s.;4826.82;
2016;16.6.2016;KDF;310217;2400;6171;5162;60193336;O2 Czech Republic, a.s.;321.99;
2016;7.10.2016;POU;310074;2030;6171;5011;63386461;Exekutorský úřad Brno-město,Mgr.Ing.Cingroš Josef, soudní exekutor;1028;
2016;26.10.2016;POU;310440;2030;6171;5011;63386461;Exekutorský úřad Brno-město,Mgr.Ing.Cingroš Josef, soudní exekutor;498;
2016;24.6.2016;POU;310394;3400;6171;5499; ; ;-7000;
2016;16.12.2016;POU;310214;1210;3299;5222;26607468;Občanské sdružení Logo;5000;
2016;16.12.2016;POU;310223;1210;4356;5223;48515752;Diakonie ČCE - středisko v Brně;10000;
2016;9.6.2016;KDF;310148;3400;6171;5499;47114975;Vojenská zdravotní pojišťovna ČR;3200;
2016;8.8.2016;POU;310179;2400;6171;5139;40524752;GES-ELECTRONICS, a.s.;3396;
2016;6.10.2016;POK;437015; ;6330;5348;40524752;GES-ELECTRONICS, a.s.;6225;
2016;6.10.2016;POU;310011;2400;6171;5139;40524752;GES-ELECTRONICS, a.s.;6225;
2016;8.8.2016;POK;437023; ;6330;5348;40524752;GES-ELECTRONICS, a.s.;3396;
2016;8.12.2016;KDF;310065;2030;6171;5167;28988230;Aliaves & Co., a.s.;5970;
2016;3.2.2016;KDF;310042;2030;6171;5167;28988230;Aliaves & Co., a.s.;2880;
2016;1.8.2016;KDF;310101;3100;3745;5137;45479526;REMIS, s.r.o.;9281;
2016;2.6.2016;POU;310029;1210;4339;5223;44991584;Centrum pro rodinu a sociální péči;16000;
2016;23.6.2016;POU;310343;1210;4339;5223;44991584;Centrum pro rodinu a sociální péči;5000;
2016;27.12.2016;KDF;310556;1210;3349;5169;26447223;Compass Communication a.s.;26015;
2016;7.9.2016;KDF;310066;3500;6171;5171;29206677;Dalibor Horák s.r.o.;119217;
2016;22.9.2016;KDF;310344;3500;6115;5137;74715861;Veronika Hájková;111381;
2016;26.9.2016;KDF;310362;3500;6115;5139;74715861;Veronika Hájková;847;
2016;27.4.2016;POU;310389;3400;6171;5499; ; ;-1000;
2016;13.6.2016;POK;400062;2500;6171;5182;346292;Zdravotnická záchranná služba Jihomoravského kraje;100;
2016;25.10.2016;POU;310515;2030;6171;5011; ; ;3000;
2016;25.10.2016;POK;437060; ;6330;5348; ; ;3000;
2016;29.6.2016;POK;400290;2500;6171;5182; ; ;600;
2016;3.10.2016;POK;400008;2500;6171;5182;28235029;Neovize s.r.o.;160;
2016;26.7.2016;KDF;310329;3100;2212;5171;46995803;SIMOST, s.r.o.;40137.81;
2016;29.2.2016;POK;407002; ;6330;5348; ; ;100;
2016;23.9.2016;KDF;310359;2900;3111;5137;25536907;INTE CZ, s.r.o.;149994;
2016;21.12.2016;KDF;310361;2900;3111;5137;25536907;INTE CZ, s.r.o.;99293;
2016;29.4.2016;KDF;310407;3100;3745;5169;25523406;Kaisler s.r.o.;5000;
2016;11.5.2016;KDF;310082;3500;6171;5169;42324254;OTIS a.s.;945.01;
2016;15.2.2016;KDF;310136;3500;6171;5169;42324254;OTIS a.s.;2835.03;
2016;15.2.2016;KDF;310141;3500;6171;5169;42324254;OTIS a.s.;7837.19;
2016;11.5.2016;KDF;310087;3500;6171;5169;42324254;OTIS a.s.;2612.43;
2016;29.12.2016;POU;310686;1210;4350;5222;570931;NADĚJE, pobočka Brno;14000;
2016;12.10.2016;POU;310164;1210;4350;5222;570931;NADĚJE, pobočka Brno;14000;
2016;15.3.2016;KDF;310145;2900;3141;6122;26929660;MALÁČ s.r.o.;776104.89;
2016;30.3.2016;KDF;310353;2900;3113;6122;26929660;MALÁČ s.r.o.;60258;
2016;7.10.2016;KDF;310107;2900;3113;6122;28302672;GOZ GASTRO s.r.o.;193512;
2016;26.10.2016;POU;310437;2030;6115;5019;65269705;Fakultní nemocnice Brno;434;
2016;19.10.2016;POU;310304;2030;6115;5019;65269705;Fakultní nemocnice Brno;250;
2016;1.8.2016;POK;400002;2500;6171;5182;18820794;Marcela Malá;2130;
2016;9.8.2016;POU;310045;1210;3419;5213;29298431;rovAn PROMO STUDIO, s.r.o.;15000;
2016;14.7.2016;POU;310160;2030;6171;5038;45272956;Česká pojištovna, a.s.;98123;
2016;12.4.2016;POU;310100;2030;6171;5038;45272956;Česká pojištovna, a.s.;96840;
2016;12.1.2016;POU;310038;2030;6171;5038;45272956;Česká pojištovna, a.s.;105735;
2016;13.10.2016;POU;310192;2030;6171;5038;45272956;Česká pojištovna, a.s.;105896;
2016;23.5.2016;KDF;310291;2900;3141;6122;49132806;Petr Hrůza- CHEVRON GASTRO;92976;
2016;27.12.2016;KDF;310593;2800;4351;6123;44015208;OPPORTUNITY, spol. s r.o.;513900;
2016;27.12.2016;KDF;310594;2800;4351;6123;44015208;OPPORTUNITY, spol. s r.o.;513900;
2016;29.12.2016;POU;310684;1210;4357;5223;44990260;Diecézní charita Brno;10000;
2016;16.11.2016;POU;310290;1210;3311;5222;27008550;Musica Poetica;5000;
2016;12.10.2016;POU;310356;2030;6171;5167;86955152;Ing. Simona Sedláčková;-1700;
2016;8.9.2016;KDF;310080;2030;6171;5167;86955152;Ing. Simona Sedláčková;3200;
2016;8.9.2016;KDF;310077;2030;6171;5167;86955152;Ing. Simona Sedláčková;1700;
2016;5.10.2016;POU;310055;2030;6171;5167;86955152;Ing. Simona Sedláčková;-3200;
2016;25.5.2016;KDF;310329;2030;6171;5167;86955152;Ing. Simona Sedláčková;3200;
2016;13.5.2016;KDF;310145;2030;6171;5167;86955152;Ing. Simona Sedláčková;1600;
2016;30.6.2016;KDF;310448;2030;6171;5167;86955152;Ing. Simona Sedláčková;2880;
2016;24.8.2016;KDF;310355;2030;6171;5167;86955152;Ing. Simona Sedláčková;1600;
2016;24.8.2016;KDF;310356;2030;6171;5167;86955152;Ing. Simona Sedláčková;3200;
2016;10.2.2016;KDF;310077;2030;6171;5167;86955152;Ing. Simona Sedláčková;1600;
2016;15.3.2016;KDF;310128;2030;6171;5167;86955152;Ing. Simona Sedláčková;1700;
2016;8.3.2016;KDF;310053;2030;6171;5167;86955152;Ing. Simona Sedláčková;1700;
2016;2.3.2016;KDF;310014;2030;6171;5167;86955152;Ing. Simona Sedláčková;1600;
2016;29.3.2016;KDF;310365;2030;6171;5167;86955152;Ing. Simona Sedláčková;-1700;
2016;29.6.2016;POU;310445;3400;6171;5499; ; ;-27000;
2016;6.10.2016;POU;310019;3400;6171;5499; ; ;-27109;
2016;9.11.2016;POU;310228;3400;6171;5499; ; ;-24565;
2016;6.12.2016;POU;310107;3400;6171;5499; ; ;-27533;
2016;18.7.2016;POK;400139;2500;6171;5182;27791483;CERE Invest Edison Center s.r.o.;1000;
2016;29.11.2016;KDF;310538;2800;4351;5169;11477431;Josef Leibner;1275.34;
2016;29.11.2016;KDF;310538;2800;4356;5169;11477431;Josef Leibner;3380.74;
2016;2.11.2016;POU;310056;1210;4359;5222;22769463;Pretium o.s.;9000;
2016;25.10.2016;POU;310429;1210;3421;5222;64327272;Pionýrská skupina 14.TSP Zeměpisná společnost Po cestách vlasti;10000;
2016;1.7.2016;POK;437004; ;6330;5348;45308314;Tesco Stores ČR a.s.;52;
2016;1.7.2016;POU;310057;2900;6171;5175;45308314;Tesco Stores ČR a.s.;52;
2016;5.10.2016;POK;400048;2500;6171;5182;61575364;Mgr. Eugenie Zavala Estrada;1920;
2016;5.10.2016;POK;400049;2500;6171;5182;61575364;Mgr. Eugenie Zavala Estrada;500;
2016;28.11.2016;KDF;310501;2320;6171;5139;25499718;AZ KORT, s.r.o.;2625;
2016;24.2.2016;KDF;310275;3500;6171;5139;25499718;AZ KORT, s.r.o.;2582;
2016;4.2.2016;POU;310241;3500;6171;5136;26432668;DOBROVSKÝ s.r.o.;87;
2016;4.2.2016;POK;437007; ;6330;5348;26432668;DOBROVSKÝ s.r.o.;87;
2016;18.1.2016;POK;437024; ;6330;5348;26432668;DOBROVSKÝ s.r.o.;285;
2016;18.1.2016;POU;310210;3500;6171;5136;26432668;DOBROVSKÝ s.r.o.;285;
2016;7.7.2016;POU;310067;3500;6171;5136;26432668;DOBROVSKÝ s.r.o.;666;
2016;8.6.2016;POK;438005; ;6330;5348;26432668;DOBROVSKÝ s.r.o.;226;
2016;7.7.2016;POK;437014; ;6330;5348;26432668;DOBROVSKÝ s.r.o.;666;
2016;8.6.2016;POU;310131;3500;6171;5136;26432668;DOBROVSKÝ s.r.o.;226;
2016;21.11.2016;POU;310418;3500;6171;5136;26432668;DOBROVSKÝ s.r.o.;2780;
2016;7.11.2016;POK;437015; ;6330;5348;26432668;DOBROVSKÝ s.r.o.;340;
2016;21.11.2016;POK;437059; ;6330;5348;26432668;DOBROVSKÝ s.r.o.;2780;
